duration,protocol_type,service,src_bytes,dst_bytes,flag,wrong_fragment,hot,failed_logins,count,srv_count,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,label
0.0978,0,0,9.7519,3.1578,1,0.0,0.0,0.0,429,392,0.853,0.0872,45,0.3547,1
0.3194,0,1,177.2808,760.6278,0,0.0,3.0,4.0,60,26,0.8861,0.0469,164,0.9178,3
0.8491,0,2,34.7542,29.5536,2,0.0,0.0,0.0,88,1,0.089,0.9535,19,0.1538,2
1.6322,0,2,592.2036,7517.4804,0,0.0,0.0,0.0,18,7,0.9918,0.0421,122,0.9419,0
0.2665,0,3,88.0514,7.0264,1,0.0,0.0,0.0,424,280,0.9036,0.0003,38,0.3707,1
2.3302,0,1,303.3417,269.8889,0,0.0,5.0,4.0,62,91,0.9096,0.0875,93,0.8176,3
0.4835,0,3,61.0949,4.1608,2,0.0,0.0,0.0,392,321,0.9526,0.0355,10,0.3819,1
37.0627,0,0,737.2655,4999.785,0,0.0,0.0,0.0,7,15,0.9038,0.0918,133,0.8957,0
1.6372,0,1,169.815,698.4409,0,0.0,5.0,2.0,115,36,0.9396,0.0798,51,0.6446,3
0.4445,1,0,106.667,9.3992,1,1.0,0.0,0.0,351,388,0.9967,0.0431,23,0.314,1
1.3333,0,3,677.4649,1992.8731,0,0.0,0.0,0.0,16,16,0.9384,0.0342,225,0.9025,0
0.7274,0,2,150.805,617.079,0,0.0,3.0,5.0,91,55,0.924,0.0231,99,0.802,3
5.2296,0,2,184.3214,650.5502,0,0.0,3.0,6.0,124,98,0.8227,0.0213,65,0.7158,3
0.2666,0,0,8.5946,8.1306,2,3.0,0.0,0.0,263,402,0.9355,0.0236,5,0.3965,1
0.1557,0,5,89.9659,7.5583,1,0.0,0.0,0.0,447,286,0.8687,0.0563,39,0.368,1
0.2798,0,0,18.6495,0.2813,1,0.0,0.0,0.0,309,443,0.9675,0.0269,36,0.1894,1
28.5339,1,0,626.1271,2422.0974,0,0.0,0.0,0.0,14,10,0.8974,0.0321,219,0.8219,0
2.4533,0,2,332.2364,596.5381,0,0.0,2.0,7.0,121,87,0.961,0.0648,62,0.9383,3
0.0027,0,0,39.265,9.551,1,0.0,0.0,0.0,478,248,0.9952,0.049,23,0.3734,1
0.812,0,1,589.0761,399.0438,1,0.0,5.0,4.0,130,118,0.9071,0.0744,197,0.7065,3
0.3221,0,0,55.6424,3.3846,1,0.0,0.0,0.0,253,294,0.9974,0.0855,13,0.2956,1
8.2698,1,0,304.4138,1338.3046,0,0.0,0.0,0.0,5,12,0.9634,0.0257,186,0.8589,0
3.8835,0,1,457.4943,631.336,0,0.0,5.0,3.0,139,42,0.8726,0.0687,178,0.9003,3
8.3422,0,2,519.5194,696.6274,0,0.0,5.0,7.0,95,32,0.9626,0.0534,127,0.6551,3
0.1745,0,0,0.6033,12.2849,2,0.0,0.0,0.0,280,4,0.2029,0.9893,5,0.1489,2
0.3042,0,3,60.6637,8.1398,1,0.0,0.0,0.0,395,336,0.9588,0.0549,42,0.2673,1
0.0164,0,0,37.5972,4.7974,1,0.0,0.0,0.0,275,215,0.9377,0.0505,28,0.1642,1
0.4774,1,1,40.9447,1.9055,1,0.0,0.0,0.0,267,11,0.2479,0.9598,11,0.1317,2
0.4767,0,5,50.5244,8.4923,1,1.0,0.0,0.0,441,439,0.9816,0.0587,40,0.3154,1
0.2866,0,5,20.4645,0.888,2,0.0,0.0,0.0,380,478,0.9136,0.0521,27,0.168,1
28.5189,0,3,162.4936,2454.8295,0,0.0,0.0,0.0,15,11,0.7791,0.0788,155,0.7401,0
0.9516,0,1,375.0765,331.8735,2,0.0,2.0,5.0,149,88,0.8372,0.0907,57,0.7799,3
0.344,0,0,59.0159,2.3907,2,0.0,0.0,0.0,308,472,0.9852,0.0502,32,0.3438,1
0.1499,0,0,56.2604,1.6387,1,0.0,0.0,0.0,287,423,0.907,0.0397,9,0.1947,1
5.9355,1,0,501.7277,2253.1987,0,0.0,0.0,0.0,8,15,0.8946,0.1049,85,0.892,0
26.2047,0,1,470.2165,239.4203,0,0.0,5.0,2.0,112,84,0.8489,0.0882,68,0.9,3
31.087,0,5,143.2532,2385.6051,0,0.0,0.0,0.0,10,14,0.8939,0.0822,59,0.8499,0
2.1681,0,1,490.5073,569.5664,0,0.0,1.0,5.0,124,78,0.999,0.0234,145,0.808,3
3.1002,0,0,1461.6389,5475.6426,0,0.0,0.0,0.0,16,7,0.781,0.012,138,0.8878,0
0.9537,0,3,0.3266,31.8436,1,0.0,0.0,0.0,254,7,0.2463,0.8158,8,0.0145,2
1.9776,0,1,581.2568,645.0381,0,0.0,3.0,6.0,110,66,0.8332,0.0889,68,0.778,3
24.4046,1,2,811.6118,7300.4725,0,0.0,0.0,0.0,9,10,0.7869,0.0818,212,0.7476,0
5.6238,2,2,454.7535,5660.4572,0,0.0,0.0,0.0,12,10,0.852,0.0322,129,0.8774,0
11.9194,0,1,498.7897,734.0732,0,0.0,5.0,5.0,54,79,0.9138,0.0688,160,0.743,3
0.1158,0,0,86.4289,7.664,1,1.0,0.0,0.0,364,267,0.954,0.03,16,0.3721,1
0.693,1,1,923.6235,2879.6028,0,0.0,0.0,0.0,15,10,0.77,0.0458,213,0.8773,0
1.112,0,1,340.4576,503.8564,0,0.0,3.0,2.0,89,54,0.9438,0.0409,50,0.858,3
0.2983,2,3,17.8022,0.14,2,0.0,0.0,0.0,242,2,0.1437,0.8347,22,0.1173,2
0.1109,0,1,36.1476,13.4312,1,0.0,0.0,0.0,178,10,0.0808,0.8878,12,0.0718,2
0.4005,0,0,47.1281,5.9351,2,0.0,0.0,0.0,410,261,0.9686,0.0042,45,0.1939,1
2.5333,0,1,383.6467,398.1211,1,0.0,1.0,4.0,86,115,0.9934,0.0417,119,0.9056,3
15.6558,0,3,649.7115,2774.7882,0,0.0,0.0,0.0,16,8,0.9473,0.0326,162,0.7522,0
3.2944,1,0,782.7412,2746.4044,0,0.0,0.0,0.0,14,14,0.7926,0.0515,72,0.7638,0
6.5574,0,0,497.3364,7071.7241,0,0.0,0.0,0.0,14,14,0.99,0.0254,196,0.757,0
17.3067,0,4,475.7753,2704.6911,1,0.0,0.0,0.0,21,13,0.9602,0.07,106,0.8744,0
0.4985,0,0,71.8519,7.4027,1,0.0,0.0,0.0,392,371,0.8926,0.0366,14,0.1917,1
0.0095,1,3,66.3788,5.2491,1,0.0,0.0,0.0,507,468,0.9937,0.0569,7,0.3135,1
0.3342,0,3,142.27,9.8981,1,0.0,0.0,0.0,440,384,0.9811,0.025,33,0.3017,1
0.4603,0,1,341.5671,651.3703,1,0.0,2.0,2.0,55,26,0.9575,0.029,47,0.6431,3
20.2709,2,0,1142.4852,2154.9545,0,0.0,0.0,0.0,16,9,0.9597,0.1283,57,0.8187,0
10.4223,0,1,364.296,509.1741,0,0.0,2.0,5.0,123,40,0.9364,0.0596,198,0.7932,3
14.3877,0,0,1436.1368,3788.6375,0,0.0,0.0,0.0,16,15,0.9073,0.1136,202,0.8505,0
17.2368,1,0,555.6704,2670.4617,0,0.0,0.0,0.0,6,12,0.8031,0.1305,253,0.7816,0
0.4512,1,3,63.4817,6.2776,1,0.0,0.0,0.0,367,424,0.9393,0.006,38,0.3545,1
0.5129,0,2,11.2372,22.3021,0,0.0,0.0,0.0,265,3,0.236,0.9816,3,0.0447,2
0.24,0,0,48.7745,0.1281,1,0.0,0.0,0.0,357,473,0.8549,0.0884,23,0.3093,1
1.3223,0,1,230.4599,416.014,0,0.0,2.0,6.0,67,57,0.9307,0.0697,104,0.8792,3
0.5468,0,0,1295.8195,2082.9501,0,0.0,0.0,0.0,15,17,0.7873,0.0467,228,0.862,0
0.4113,0,0,202.5218,2.4781,1,0.0,0.0,0.0,395,455,0.8873,0.0848,8,0.3628,1
0.1529,0,4,30.8694,27.2505,0,0.0,0.0,0.0,113,13,0.1721,0.7784,20,0.1891,2
0.2069,2,0,107.7051,1.5619,1,0.0,0.0,0.0,266,354,0.9072,0.0052,13,0.1597,1
3.5561,0,1,1568.2515,5554.3577,0,0.0,0.0,0.0,15,8,0.7753,0.1336,166,0.8459,0
1.5941,1,3,795.7805,6247.7702,0,0.0,0.0,0.0,14,12,0.8503,0.0108,168,0.7405,0
29.7504,0,1,492.3155,2193.335,3,0.0,0.0,0.0,18,10,0.7941,0.1295,136,0.7606,0
0.1594,0,5,983.0303,1752.8145,0,0.0,0.0,0.0,8,15,0.7973,0.0675,180,0.8967,0
6.1429,0,1,553.062,203.4804,0,0.0,2.0,7.0,46,84,0.8048,0.0598,99,0.9138,3
0.3435,0,0,101.5388,7.293,1,1.0,0.0,0.0,499,261,0.9832,0.0623,38,0.1067,1
0.8922,0,1,556.0847,409.8206,2,0.0,3.0,6.0,78,52,0.8643,0.0219,152,0.7926,3
0.1902,0,0,9.3854,8.7588,1,0.0,0.0,0.0,421,300,0.8919,0.0675,3,0.1158,1
2.9779,0,1,372.7404,432.7538,0,0.0,4.0,7.0,129,80,0.8851,0.0193,40,0.8669,3
0.243,0,1,371.6799,676.4515,0,0.0,1.0,5.0,42,38,0.9748,0.0585,97,0.7795,3
5.7226,0,1,169.6785,777.3837,1,0.0,5.0,2.0,96,69,0.8457,0.0576,187,0.9058,3
5.8328,0,1,397.1691,776.5782,0,0.0,1.0,4.0,43,30,0.9334,0.0945,52,0.8295,3
17.69,0,1,279.5618,406.2307,0,0.0,1.0,3.0,51,101,0.8902,0.0615,156,0.7363,3
11.74,0,4,248.3983,1204.8977,0,0.0,0.0,0.0,13,12,0.9389,0.1087,136,0.9867,0
1.8748,0,1,455.6577,567.1858,2,0.0,3.0,2.0,130,42,0.8587,0.0621,125,0.6049,3
1.118,0,5,57.7212,23.9457,2,0.0,0.0,0.0,97,6,0.1447,0.8318,14,0.1463,2
0.1311,0,3,48.5944,20.972,2,0.0,0.0,0.0,198,8,0.0753,0.8841,15,0.1595,2
5.6858,0,0,1484.042,1368.2598,0,0.0,0.0,0.0,7,19,0.8167,0.0494,230,0.7098,0
0.2268,2,0,245.789,9.1491,3,0.0,0.0,0.0,349,467,0.9552,0.0391,5,0.3385,1
2.4438,0,0,712.1273,5185.4714,0,0.0,0.0,0.0,14,12,0.8837,0.0138,228,0.969,0
0.1337,0,1,19.434,6.0785,2,0.0,0.0,0.0,221,11,0.2122,0.8046,13,0.1627,2
1.0808,0,1,555.4873,380.5128,1,0.0,2.0,3.0,122,137,0.995,0.0113,52,0.768,3
0.9001,0,1,421.9573,476.4186,0,0.0,4.0,2.0,52,80,0.8443,0.006,147,0.8074,3
0.4239,0,0,97.129,5.5379,1,0.0,0.0,0.0,489,332,0.88,0.021,28,0.1167,1
0.0574,1,0,11.7468,2.9431,1,0.0,0.0,0.0,377,365,0.8976,0.0082,46,0.1537,1
0.9728,0,3,17.9981,4.6805,1,0.0,0.0,0.0,162,11,0.1046,0.8022,24,0.1447,2
3.9815,0,2,166.1286,641.2411,0,0.0,5.0,3.0,141,72,0.921,0.0761,123,0.7373,3
0.7714,1,3,31.1701,19.6846,2,0.0,0.0,0.0,97,13,0.2202,0.9737,14,0.102,2
14.6467,0,0,1341.7192,6198.2045,0,0.0,0.0,0.0,16,8,0.844,0.0956,84,0.9085,0
2.4355,0,1,382.9446,468.6572,0,0.0,2.0,7.0,74,139,0.8769,0.1,44,0.7256,3
1.8361,0,1,331.1805,645.4314,0,0.0,5.0,3.0,39,132,0.8537,0.0183,40,0.8529,3
1.0716,0,1,18.4201,22.8348,0,0.0,0.0,0.0,223,10,0.0258,0.9627,22,0.181,2
1.0662,1,2,44.8973,16.8215,1,0.0,0.0,0.0,89,8,0.2204,0.8294,4,0.1808,2
0.7075,0,2,35.7696,15.0152,0,0.0,0.0,0.0,196,10,0.1234,0.8575,9,0.0901,2
0.8543,0,1,302.0438,580.7789,0,0.0,4.0,3.0,126,126,0.8184,0.0774,98,0.6126,3
8.4832,0,5,886.0744,2476.5057,0,0.0,0.0,0.0,14,15,0.8885,0.1233,94,0.7815,0
1.03,1,2,35.8063,23.5246,1,0.0,0.0,0.0,168,5,0.1693,0.9306,23,0.154,2
0.434,0,0,46.2225,7.3927,1,0.0,0.0,0.0,504,373,0.9131,0.0305,27,0.2583,1
0.3009,0,1,1.8762,17.1063,3,0.0,0.0,0.0,145,14,0.2405,0.9782,20,0.1427,2
1.0372,0,1,521.1167,520.6566,2,0.0,1.0,4.0,142,58,0.9027,0.0953,111,0.6707,3
1.126,0,2,481.4083,786.5377,0,0.0,2.0,6.0,116,92,0.9723,0.047,90,0.9087,3
2.4106,0,1,174.9929,574.6655,0,0.0,3.0,4.0,45,81,0.9409,0.0638,144,0.6183,3
0.2144,1,0,32.6583,22.0938,1,0.0,0.0,0.0,267,4,0.0654,0.8852,15,0.1276,2
0.039,0,0,15.3564,2.5654,1,0.0,0.0,0.0,336,343,0.9221,0.0478,23,0.1981,1
0.4643,0,2,48.0696,29.9355,2,0.0,0.0,0.0,126,8,0.1578,0.98,3,0.0289,2
1.2171,0,1,363.9852,508.844,0,0.0,1.0,3.0,110,124,0.8608,0.0633,46,0.8695,3
0.342,1,3,9.3716,7.1178,1,0.0,0.0,0.0,493,213,0.9653,0.044,44,0.1323,1
6.8981,0,0,667.2819,3527.2668,0,0.0,0.0,0.0,12,9,0.9255,0.0308,142,0.8038,0
30.0124,0,0,973.5673,3864.2813,0,0.0,0.0,0.0,15,15,0.8046,0.1034,60,0.7695,0
0.5663,0,3,46.4088,8.8408,2,0.0,0.0,0.0,161,5,0.1022,0.8633,15,0.1071,2
0.4964,0,1,13.4677,23.2223,2,0.0,0.0,0.0,267,12,0.1266,0.7799,15,0.1502,2
0.6934,0,1,375.3943,302.7758,0,0.0,1.0,2.0,99,138,0.8732,0.0053,165,0.8025,3
0.9219,0,4,39.0242,1.9148,2,0.0,0.0,0.0,170,2,0.0685,0.8873,13,0.1296,2
0.2065,1,0,5.1928,30.395,1,0.0,0.0,0.0,203,3,0.1812,0.8746,14,0.1799,2
0.1311,0,0,28.8066,8.4286,1,0.0,0.0,0.0,393,421,0.9655,0.0259,40,0.1243,1
2.3275,0,2,459.4951,407.5191,0,0.0,4.0,2.0,53,37,0.9818,0.0877,157,0.6181,3
0.2865,0,3,19.2291,23.9763,1,0.0,0.0,0.0,137,4,0.0402,0.9912,14,0.1644,2
0.5249,2,3,36.9317,16.5152,2,0.0,0.0,0.0,254,5,0.2171,0.9478,22,0.0164,2
34.8467,1,0,680.616,1145.3609,0,0.0,0.0,0.0,11,16,0.8745,0.1136,117,0.8914,0
0.4807,1,0,80.8515,5.0997,1,0.0,0.0,0.0,347,216,0.9202,0.0309,46,0.123,1
11.698,1,0,1202.2138,2651.1321,0,0.0,0.0,0.0,9,10,0.8765,0.0016,101,0.722,0
11.2473,0,1,482.051,689.8781,0,0.0,4.0,2.0,46,50,0.851,0.0598,166,0.6079,3
3.2826,0,0,811.1822,3318.1152,0,0.0,0.0,0.0,18,11,0.8183,0.0588,78,0.7496,0
5.1946,0,0,1069.4972,2321.674,0,0.0,0.0,0.0,17,9,0.9383,0.0995,159,0.8133,0
0.2949,1,2,23.3122,25.3293,2,0.0,0.0,0.0,239,4,0.2298,0.8624,18,0.1204,2
18.2611,0,4,435.689,839.9629,0,0.0,1.0,0.0,13,13,0.8467,0.086,126,0.8495,0
6.0809,0,1,519.4916,356.7132,1,0.0,3.0,4.0,145,34,0.9765,0.0943,128,0.917,3
8.4685,0,1,193.1051,529.9519,0,0.0,5.0,6.0,147,25,0.9619,0.0702,91,0.6197,3
4.8455,0,1,262.5674,243.363,0,0.0,1.0,4.0,107,79,0.9558,0.0608,89,0.8559,3
1.0377,1,2,61.5912,2.4709,1,0.0,0.0,0.0,128,1,0.1119,0.9051,12,0.1751,2
0.9244,0,3,53.2406,9.1774,2,0.0,0.0,0.0,174,14,0.0661,0.9462,10,0.0853,2
8.5927,0,0,122.0447,3906.2337,0,0.0,0.0,0.0,13,12,0.8438,0.0548,220,0.9469,0
0.5769,0,2,225.6989,641.6783,0,0.0,3.0,4.0,32,84,0.9143,0.0921,85,0.8328,3
0.2267,0,1,30.4884,20.5873,1,0.0,0.0,0.0,128,12,0.1715,0.9873,19,0.0906,2
0.3155,1,0,57.0785,27.6881,2,0.0,0.0,0.0,255,10,0.1711,0.9571,11,0.1901,2
3.7039,0,3,621.8863,2352.16,0,0.0,0.0,0.0,15,12,0.9457,0.0634,239,0.7644,0
0.1039,1,3,153.6725,6.2987,0,0.0,0.0,0.0,470,215,0.9049,0.0875,30,0.3647,1
24.1241,0,1,436.2616,676.6139,1,0.0,3.0,4.0,31,41,0.9916,0.0823,46,0.7912,3
3.9271,0,3,1964.2854,4141.8525,0,0.0,0.0,0.0,16,9,0.9977,0.0414,119,0.7091,0
8.4953,0,1,575.4904,719.7035,0,0.0,1.0,4.0,113,101,0.8074,0.0095,196,0.7155,3
3.2132,0,1,157.4337,414.5548,0,0.0,4.0,7.0,54,102,0.8741,0.0201,158,0.8643,3
0.082,0,5,40.4593,5.278,2,0.0,0.0,0.0,307,334,0.9538,0.0336,20,0.3201,1
18.0755,0,0,1128.75,6324.6287,0,0.0,0.0,0.0,12,10,0.878,0.1014,200,0.8566,0
13.3547,0,0,98.3164,2417.991,0,0.0,0.0,0.0,15,13,0.813,0.0819,82,0.9368,0
19.1059,1,3,1395.7638,3425.5154,0,0.0,0.0,0.0,12,16,0.7521,0.003,107,0.8771,0
3.7077,0,1,465.8034,597.3133,0,0.0,1.0,4.0,75,34,0.9093,0.0503,139,0.65,3
7.3779,0,2,1718.0789,3923.8885,0,0.0,1.0,0.0,9,6,0.8702,0.0971,72,0.7742,0
1.5259,0,0,368.9443,3226.9538,0,0.0,0.0,0.0,11,10,0.9764,0.0933,213,0.8467,0
2.0016,0,1,287.1304,389.9913,0,0.0,4.0,3.0,70,112,0.9083,0.0785,77,0.6542,3
0.4148,0,0,20.6053,2.5861,1,1.0,0.0,0.0,395,226,0.9097,0.0478,18,0.2558,1
1.5146,0,1,288.9951,468.4088,0,0.0,3.0,3.0,116,48,0.9155,0.092,59,0.7662,3
35.7843,2,5,852.6577,1980.3585,0,0.0,0.0,0.0,23,10,0.8907,0.1169,216,0.7901,0
0.2982,0,0,156.4982,1.4222,2,0.0,0.0,0.0,272,251,0.9488,0.001,9,0.2733,1
0.6773,1,2,257.2566,4318.8229,3,0.0,0.0,0.0,12,13,0.9586,0.1059,162,0.9283,0
4.6584,0,2,268.2452,273.7956,0,0.0,3.0,2.0,100,30,0.9701,0.0096,129,0.6568,3
5.97,0,2,492.6539,771.2283,0,0.0,5.0,4.0,119,106,0.9024,0.0163,40,0.8309,3
13.2203,0,0,385.5933,3771.2794,0,0.0,0.0,0.0,11,11,0.939,0.1491,70,0.8518,0
1.2531,0,1,472.748,418.7613,1,0.0,1.0,7.0,149,127,0.9326,0.0775,116,0.7912,3
0.2404,2,2,48.6614,1.4501,1,0.0,0.0,0.0,94,11,0.1557,0.7754,14,0.0165,2
0.1801,0,3,79.7974,3.3597,0,0.0,0.0,0.0,432,349,0.8889,0.0193,25,0.2398,1
0.0674,0,3,55.5474,6.434,1,0.0,0.0,0.0,473,218,0.9514,0.064,11,0.1284,1
12.205,0,1,364.6858,242.9314,0,0.0,1.0,2.0,52,29,0.9874,0.0501,151,0.6014,3
3.8987,0,0,746.5243,3083.338,0,0.0,0.0,0.0,13,6,0.9342,0.0498,52,0.9894,0
0.5303,0,4,60.4143,10.384,1,0.0,0.0,0.0,196,6,0.1261,0.7874,4,0.0316,2
2.5577,0,5,140.4621,7392.9568,0,0.0,0.0,0.0,14,8,0.7944,0.0165,62,0.81,0
51.9062,0,0,974.0554,2543.0867,0,0.0,0.0,0.0,11,12,0.9994,0.1328,61,0.8671,0
1.1172,0,1,311.9676,203.3372,0,0.0,5.0,6.0,30,59,0.9813,0.0452,118,0.9134,3
0.0799,0,0,88.4904,4.9519,2,0.0,0.0,0.0,351,295,0.9955,0.0509,17,0.3337,1
0.274,0,0,847.8953,6802.4792,0,0.0,0.0,0.0,13,15,0.847,0.0567,64,0.7055,0
0.2174,0,1,277.4682,367.7456,0,0.0,2.0,2.0,138,61,0.955,0.0311,142,0.8451,3
0.0139,0,0,103.2083,4.8699,3,3.0,0.0,0.0,507,353,0.976,0.0933,12,0.399,1
1.1435,0,2,518.6204,379.0904,0,0.0,5.0,6.0,141,131,0.9236,0.0914,91,0.7512,3
19.2677,0,3,559.463,1876.3044,0,0.0,0.0,0.0,9,10,0.7873,0.0763,207,0.9057,0
0.1453,0,1,16.8374,5.4142,2,0.0,0.0,0.0,269,7,0.1123,0.9503,3,0.0319,2
0.1558,0,1,63.6898,6.0274,2,0.0,0.0,0.0,198,6,0.2373,0.8763,20,0.0747,2
0.6601,1,3,6.7703,11.6293,2,0.0,0.0,0.0,248,14,0.0476,0.8819,10,0.0321,2
6.0798,2,1,1050.8492,3172.0851,0,0.0,0.0,0.0,15,9,0.823,0.0716,66,0.801,0
1.5972,0,2,394.9382,423.7689,2,0.0,4.0,7.0,125,25,0.9258,0.0155,109,0.8009,3
0.3993,0,1,309.3251,507.8418,0,0.0,2.0,3.0,33,128,0.9462,0.0223,180,0.6738,3
0.18,0,0,120.6955,9.4413,0,0.0,0.0,0.0,352,364,0.9107,0.097,36,0.3164,1
0.479,1,0,14.4612,8.989,1,0.0,0.0,0.0,423,453,0.8923,0.0451,18,0.1044,1
0.7366,0,5,35.0208,8.0051,1,0.0,0.0,0.0,231,13,0.1246,0.8624,10,0.1452,2
0.4604,0,5,20.824,5.1191,1,0.0,0.0,0.0,498,501,0.9972,0.0703,38,0.2995,1
1.4046,0,1,599.5123,678.7065,0,0.0,5.0,2.0,33,130,0.8911,0.056,189,0.7647,3
2.101,0,1,151.2897,443.1484,0,0.0,5.0,6.0,74,69,0.8148,0.071,175,0.768,3
5.5661,0,1,448.4592,631.7793,2,0.0,3.0,2.0,60,34,0.9832,0.0974,193,0.626,3
0.0936,0,3,34.0687,4.3286,1,0.0,0.0,0.0,267,315,0.9641,0.0883,26,0.208,1
0.4104,0,0,35.2684,3.8349,1,3.0,0.0,0.0,459,308,0.8718,0.0188,28,0.1562,1
0.3413,0,0,11.9275,1.406,1,0.0,0.0,0.0,511,246,0.9107,0.0167,47,0.3092,1
3.508,1,0,841.4229,1328.2216,0,0.0,0.0,0.0,14,11,0.9783,0.032,75,0.7862,0
0.3203,0,1,395.7822,410.6466,0,0.0,2.0,3.0,94,26,0.8804,0.0254,161,0.7839,3
2.3275,0,1,383.2003,312.9719,2,0.0,4.0,3.0,83,35,0.9734,0.0625,92,0.85,3
7.122,0,1,589.004,614.844,0,0.0,4.0,7.0,76,45,0.9529,0.0081,65,0.6435,3
0.252,0,0,16.8663,9.0563,1,0.0,0.0,0.0,269,479,0.859,0.0321,49,0.1192,1
0.4492,2,0,13.2571,6.8612,2,0.0,0.0,0.0,402,478,0.9404,0.0507,9,0.123,1
0.1312,1,0,58.0773,2.4011,1,0.0,0.0,0.0,342,282,0.9071,0.0071,16,0.1851,1
0.216,0,0,49.971,6.4951,2,1.0,0.0,0.0,477,244,0.9999,0.0756,43,0.2972,1
12.6389,0,1,210.8605,559.2625,0,0.0,1.0,7.0,84,85,0.9811,0.03,81,0.7604,3
3.0337,0,1,301.5355,627.502,0,0.0,3.0,6.0,31,102,0.9616,0.0666,117,0.8216,3
0.8744,0,1,470.8434,271.1643,0,0.0,5.0,7.0,60,95,0.8206,0.0689,115,0.8442,3
3.0547,0,0,772.9291,761.914,0,0.0,0.0,0.0,14,14,0.7738,0.0909,85,0.8589,0
0.1756,0,0,58.0258,8.7289,2,0.0,0.0,0.0,267,505,0.8644,0.0297,36,0.1919,1
16.4279,0,0,389.2822,2815.999,0,0.0,0.0,0.0,10,18,0.7866,0.0917,139,0.9878,0
4.0101,0,1,418.2437,453.0694,0,0.0,1.0,7.0,34,114,0.9287,0.0439,91,0.8457,3
0.2251,0,0,23.3577,6.9278,1,0.0,0.0,0.0,268,451,0.9612,0.0936,30,0.1167,1
0.9845,1,1,17.9918,17.305,1,0.0,0.0,0.0,83,13,0.2388,0.9439,9,0.1744,2
1.5778,1,0,439.4039,954.0999,0,0.0,0.0,0.0,10,7,0.7619,0.1479,150,0.7666,0
0.3929,1,0,141.9132,4.7389,0,0.0,0.0,0.0,274,356,0.9255,0.0678,12,0.1933,1
3.9942,0,2,245.5612,387.8563,1,0.0,3.0,3.0,74,59,0.9704,0.0597,167,0.6541,3
3.9704,0,1,226.9009,616.1421,0,0.0,3.0,2.0,84,78,0.8041,0.0567,164,0.734,3
0.2597,2,0,25.5252,31.4288,2,0.0,0.0,0.0,113,11,0.1567,0.949,4,0.111,2
1.7023,0,1,506.1252,563.4177,0,0.0,4.0,6.0,46,96,0.8755,0.0039,57,0.6629,3
0.9952,0,2,61.2721,14.4114,1,0.0,0.0,0.0,249,4,0.1945,0.8304,1,0.0954,2
0.5753,2,3,9.0396,28.6385,2,0.0,0.0,0.0,275,9,0.0309,0.8815,2,0.0192,2
2.0526,0,0,694.2037,7210.9628,0,0.0,0.0,0.0,16,18,0.8486,0.0636,211,0.9235,0
12.2493,0,0,359.9266,6663.6026,0,0.0,0.0,0.0,12,5,0.8038,0.129,199,0.7852,0
7.3127,1,5,365.6311,3668.9235,0,0.0,1.0,0.0,10,13,0.8145,0.0544,93,0.7915,0
2.6973,1,0,751.8516,1103.646,0,0.0,0.0,0.0,20,13,0.9972,0.1273,200,0.9349,0
0.2907,0,5,30.6932,3.3281,1,0.0,0.0,0.0,277,206,0.9354,0.0024,28,0.1804,1
0.1327,0,5,0.4455,22.5047,2,0.0,0.0,0.0,249,8,0.0182,0.8742,8,0.0888,2
7.8143,0,1,1915.2428,4450.2709,1,0.0,0.0,0.0,13,9,0.8116,0.0588,72,0.8893,0
76.9657,0,0,2623.8628,2429.8352,0,0.0,1.0,0.0,14,10,0.9428,0.0314,240,0.8818,0
0.2901,0,5,114.5571,2.4215,2,0.0,0.0,0.0,413,289,0.9827,0.0409,5,0.2529,1
18.2982,0,0,394.6519,5299.3008,0,0.0,0.0,0.0,14,9,0.8032,0.0819,168,0.7727,0
0.6537,0,4,46.9326,10.0733,1,0.0,0.0,0.0,233,9,0.0934,0.8533,1,0.1737,2
1.6026,0,2,312.0781,338.0626,1,0.0,5.0,3.0,73,31,0.9201,0.0186,55,0.9063,3
1.6058,0,1,173.7568,532.271,0,0.0,4.0,7.0,32,91,0.8059,0.0828,163,0.8322,3
9.826,0,0,160.8817,6344.0712,0,0.0,0.0,0.0,15,8,0.923,0.079,139,0.738,0
11.3438,0,1,323.4308,209.1348,0,0.0,3.0,7.0,130,93,0.8881,0.0423,153,0.6722,3
1.9931,0,2,188.7178,582.3657,1,0.0,3.0,7.0,87,35,0.9287,0.0853,135,0.7481,3
0.6999,1,0,0.9065,0.3615,2,0.0,0.0,0.0,246,14,0.1293,0.8025,16,0.0331,2
0.1297,0,0,55.249,2.2965,2,0.0,0.0,0.0,433,374,0.9564,0.0478,24,0.3179,1
4.0195,1,3,498.8662,3808.6298,0,0.0,0.0,0.0,15,8,0.917,0.0155,77,0.9725,0
0.6703,1,0,29.4785,12.6487,3,0.0,0.0,0.0,96,14,0.1081,0.8807,2,0.0583,2
0.4459,0,5,59.6666,8.8144,1,0.0,0.0,0.0,223,9,0.1698,0.7773,21,0.0397,2
1.7348,0,1,194.5498,532.3083,2,0.0,5.0,6.0,122,104,0.9392,0.0257,96,0.9182,3
9.085,0,2,461.3918,1947.4756,0,0.0,0.0,0.0,15,5,0.9518,0.0272,148,0.8533,0
13.176,0,0,3008.1052,2589.6748,0,0.0,0.0,0.0,11,19,0.7979,0.1367,155,0.972,0
